                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    464,                0.74905,                 0.3476,                0.94276,                0.94821,                0.95247,                0.94999,                0.68762,                 1.0104,                0.41153,                 1.0657,              0.0008326,              0.0008326,              0.0008326
                    465,                0.75039,                0.34918,                0.93931,                0.93406,                0.96821,                 0.9498,                 0.6879,                 1.0097,                 0.4107,                 1.0653,              0.0008128,              0.0008128,              0.0008128
                    466,                0.75387,                0.35258,                0.94219,                  0.934,                0.96804,                0.94994,                0.68808,                 1.0095,                0.41087,                 1.0652,               0.000793,               0.000793,               0.000793
                    467,                0.75142,                0.35015,                0.94456,                0.93487,                0.96805,                0.95023,                0.68799,                 1.0098,                0.41113,                 1.0655,              0.0007732,              0.0007732,              0.0007732
                    468,                0.74938,                0.34926,                0.94073,                0.93452,                0.96821,                0.94988,                0.68843,                 1.0095,                0.41085,                 1.0653,              0.0007534,              0.0007534,              0.0007534
                    469,                0.75544,                0.35034,                0.94175,                0.93398,                0.96759,                0.94989,                0.68687,                 1.0094,                0.41135,                 1.0651,              0.0007336,              0.0007336,              0.0007336
                    470,                0.74543,                0.34881,                0.93681,                  0.934,                0.96793,                0.95004,                0.68748,                 1.0091,                0.41197,                  1.065,              0.0007138,              0.0007138,              0.0007138
                    471,                0.74163,                0.34821,                0.93745,                0.93398,                0.96765,                0.94992,                0.68749,                 1.0087,                0.41246,                 1.0647,               0.000694,               0.000694,               0.000694
                    472,                0.74338,                0.34792,                  0.939,                0.93383,                0.96917,                0.95009,                0.68779,                 1.0089,                0.41264,                 1.0644,              0.0006742,              0.0006742,              0.0006742
                    473,                0.74087,                 0.3468,                0.93652,                0.93485,                0.96774,                0.95198,                0.68848,                 1.0093,                0.41192,                 1.0647,              0.0006544,              0.0006544,              0.0006544
                    474,                0.74207,                0.34582,                0.93683,                0.93485,                0.96768,                0.95189,                0.68892,                 1.0101,                0.41269,                 1.0653,              0.0006346,              0.0006346,              0.0006346
                    475,                0.74201,                0.34707,                0.93562,                0.93485,                0.96771,                0.95073,                 0.6885,                 1.0096,                0.41255,                  1.065,              0.0006148,              0.0006148,              0.0006148
                    476,                0.73878,                 0.3444,                0.93711,                0.93486,                0.96778,                0.95137,                0.68819,                 1.0094,                0.41296,                 1.0649,               0.000595,               0.000595,               0.000595
                    477,                0.73813,                0.34545,                0.93804,                0.93485,                0.96774,                  0.951,                0.68835,                 1.0091,                 0.4134,                 1.0648,              0.0005752,              0.0005752,              0.0005752
                    478,                0.74358,                 0.3504,                0.94258,                0.93486,                0.96786,                0.95114,                0.68792,                 1.0091,                0.41364,                  1.065,              0.0005554,              0.0005554,              0.0005554
                    479,                 0.7414,                0.34693,                0.94037,                0.93487,                0.96804,                0.95122,                 0.6877,                 1.0092,                 0.4131,                  1.065,              0.0005356,              0.0005356,              0.0005356
                    480,                0.73833,                0.34478,                0.93797,                0.93483,                0.96734,                0.95098,                0.68791,                 1.0088,                0.41394,                 1.0647,              0.0005158,              0.0005158,              0.0005158
                    481,                0.73391,                0.34085,                0.93468,                0.93491,                0.96865,                0.95127,                0.68817,                 1.0084,                0.41384,                 1.0643,               0.000496,               0.000496,               0.000496
                    482,                0.73789,                0.34587,                 0.9376,                0.93489,                0.96828,                0.95145,                0.68815,                 1.0084,                0.41416,                 1.0644,              0.0004762,              0.0004762,              0.0004762
                    483,                0.73483,                0.34269,                0.93583,                0.93411,                0.96964,                0.94936,                0.68712,                 1.0083,                 0.4138,                 1.0646,              0.0004564,              0.0004564,              0.0004564
                    484,                0.73592,                  0.345,                0.93867,                0.93321,                0.96916,                0.94872,                0.68671,                 1.0085,                0.41367,                 1.0649,              0.0004366,              0.0004366,              0.0004366
                    485,                0.73936,                0.34403,                0.93418,                0.93504,                0.96724,                0.94996,                0.68769,                 1.0086,                0.41342,                  1.065,              0.0004168,              0.0004168,              0.0004168
                    486,                0.73526,                0.34361,                0.93488,                 0.9354,                0.96724,                0.94982,                0.68795,                 1.0086,                0.41343,                  1.065,               0.000397,               0.000397,               0.000397
                    487,                0.73504,                0.34545,                 0.9346,                0.93551,                0.96724,                0.95011,                0.68755,                 1.0078,                0.41354,                 1.0643,              0.0003772,              0.0003772,              0.0003772
                    488,                0.72983,                 0.3406,                0.93616,                0.93464,                0.96724,                0.94906,                0.68686,                 1.0087,                0.41336,                 1.0654,              0.0003574,              0.0003574,              0.0003574
                    489,                  0.734,                0.34236,                0.93418,                0.94837,                0.95568,                0.95038,                0.68868,                 1.0082,                0.41341,                 1.0652,              0.0003376,              0.0003376,              0.0003376
                    490,                0.73601,                0.34211,                 0.9353,                0.94227,                0.95911,                0.95068,                 0.6881,                 1.0081,                0.41311,                  1.065,              0.0003178,              0.0003178,              0.0003178
                    491,                0.72619,                0.33668,                0.93468,                0.94654,                0.95528,                0.94938,                 0.6871,                 1.0075,                0.41347,                 1.0645,               0.000298,               0.000298,               0.000298
                    492,                0.72383,                0.33954,                0.93385,                0.94223,                0.95852,                0.95071,                0.68908,                 1.0077,                0.41343,                 1.0647,              0.0002782,              0.0002782,              0.0002782
                    493,                0.72385,                0.33848,                 0.9341,                0.94132,                 0.9582,                0.94932,                 0.6874,                 1.0072,                 0.4131,                 1.0644,              0.0002584,              0.0002584,              0.0002584
                    494,                0.72869,                0.34104,                0.93391,                0.94139,                0.95945,                0.94971,                0.68759,                 1.0079,                0.41342,                 1.0647,              0.0002386,              0.0002386,              0.0002386
                    495,                0.72922,                0.34021,                0.93405,                0.94138,                0.95914,                0.94951,                0.68744,                  1.008,                0.41357,                 1.0648,              0.0002188,              0.0002188,              0.0002188
                    496,                 0.7236,                0.33911,                 0.9297,                0.94136,                0.95895,                0.95017,                0.68704,                 1.0077,                 0.4132,                 1.0649,               0.000199,               0.000199,               0.000199
                    497,                   0.72,                0.33663,                  0.931,                0.94128,                0.95748,                0.94916,                0.68588,                 1.0076,                0.41373,                 1.0651,              0.0001792,              0.0001792,              0.0001792
                    498,                0.72402,                0.33785,                0.93288,                0.94131,                0.95796,                0.94934,                0.68598,                 1.0081,                0.41312,                 1.0653,              0.0001594,              0.0001594,              0.0001594
                    499,                0.71984,                0.33847,                0.93091,                0.94167,                0.95857,                0.94959,                0.68616,                 1.0081,                0.41347,                 1.0654,              0.0001396,              0.0001396,              0.0001396
